Contact Details,ಸಂಪರ್ಕ ವಿವರಗಳು,
Content,ವಿಷಯ,
Content Type,ವಿಷಯ ಪ್ರಕಾರ,
Create,ರಚಿಸಿ,
Created By,ದಾಖಲಿಸಿದವರು,
Current,ಪ್ರಸ್ತುತ,
Custom HTML,ಕಸ್ಟಮ್ HTML,
Custom?,ಕಸ್ಟಮ್ ?,
Date Format,ದಿನಾಂಕ ಸ್ವರೂಪ,
Datetime,DATETIME,
Day,ದಿನ,
Default Letter Head,ಪತ್ರ ಹೆಡ್ ಡೀಫಾಲ್ಟ್,
Defaults,ಡಿಫಾಲ್ಟ್,
Delivery Status,ಡೆಲಿವರಿ ಸ್ಥಿತಿ,
Department,ವಿಭಾಗ,
Details,ವಿವರಗಳು,
Document Name,ಡಾಕ್ಯುಮೆಂಟ್ ಹೆಸರು,
Document Status,ಡಾಕ್ಯುಮೆಂಟ್ ಸ್ಥಿತಿ,
Document Type,ಡಾಕ್ಯುಮೆಂಟ್ ಪ್ರಕಾರ,
Domain,ಡೊಮೈನ್,
Domains,ಡೊಮೇನ್ಗಳ,
Draft,ಡ್ರಾಫ್ಟ್,
Edit,ಸಂಪಾದಿಸಿ,
Email Account,ಇಮೇಲ್ ಖಾತೆ,
Email Address,ಇಮೇಲ್ ವಿಳಾಸ,
Email ID,ಇಮೇಲ್ ID,
Email Sent,ಕಳುಹಿಸಲಾದ ಇಮೇಲ್,
Email Template,ಇಮೇಲ್ ಟೆಂಪ್ಲೇಟು,
Enable,ಸಕ್ರಿಯಗೊಳಿಸಿ,
Enabled,ಶಕ್ತಗೊಂಡಿದೆ,
End Date,ಅಂತಿಮ ದಿನಾಂಕ,
Error Code: {0},ದೋಷ ಕೋಡ್: {0},
Error Log,ದೋಷ ಲಾಗ್,
Event,ಈವೆಂಟ್,
Expand All,ಎಲ್ಲವನ್ನು ವಿಸ್ತರಿಸು,
Fail,ಅನುತ್ತೀರ್ಣ,
Failed,ವಿಫಲವಾಗಿದೆ,
Fax,ಫ್ಯಾಕ್ಸ್,
Feedback,ಪ್ರತ್ಯಾದಾನ,
Female,ಹೆಣ್ಣು,
Field Name,ಕ್ಷೇತ್ರ ಹೆಸರು,
Fieldname,ಕ್ಷೇತ್ರ ಹೆಸರು,
Fields,ಫೀಲ್ಡ್ಸ್,
First Name,ಮೊದಲ ಹೆಸರು,
Frequency,ಆವರ್ತನ,
Friday,ಶುಕ್ರವಾರ,
From,ಗೆ,
Full,ಪೂರ್ಣ,
Full Name,ಪೂರ್ಣ ಹೆಸರು,
Further nodes can be only created under 'Group' type nodes,ಮತ್ತಷ್ಟು ಗ್ರಂಥಿಗಳು ಮಾತ್ರ ' ಗ್ರೂಪ್ ' ರೀತಿಯ ನೋಡ್ಗಳನ್ನು ಅಡಿಯಲ್ಲಿ ರಚಿಸಬಹುದಾಗಿದೆ,
Gender,ಲಿಂಗ,
GitHub Sync ID,GitHub ಸಿಂಕ್ ID,
Guest,ಅತಿಥಿ,
Half Day,ಅರ್ಧ ದಿನ,
Half Yearly,ಅರ್ಧ ವಾರ್ಷಿಕ,
High,ಎತ್ತರದ,
Hourly,ಗಂಟೆಯ,
Hub Sync ID,ಹಬ್ ಸಿಂಕ್ ID,
IP Address,IP ವಿಳಾಸ,
Image,ಚಿತ್ರ,
Image View,ImageView,
Import Data,ಆಮದು ಡೇಟಾ,
Import Log,ಆಮದು ಲಾಗ್,
Inactive,ನಿಷ್ಕ್ರಿಯವಾಗಿದೆ,
Insert,ಸೇರಿಸಿ,
Interests,ಆಸಕ್ತಿಗಳು,
Introduction,ಪರಿಚಯ,
Is Active,ಸಕ್ರಿಯವಾಗಿದೆ,
Is Completed,ಮುಗಿದ,
Is Default,ಡೀಫಾಲ್ಟ್,
Kanban Board,ಕನ್ಬನ್ ಬೋರ್ಡ್,
Label,ಚೀಟಿ,
Language Name,ಭಾಷಾ ಹೆಸರು,
Last Name,ಕೊನೆಯ ಹೆಸರು,
Leaderboard,ಲೀಡರ್,
Letter Head,ತಲೆಬರಹ,
Level,ಮಟ್ಟ,
Limit,ಮಿತಿ,
Log,ಲಾಗ್,
Logs,ದಾಖಲೆಗಳು,
Low,ಕಡಿಮೆ,
Maintenance Manager,ನಿರ್ವಹಣೆ ಮ್ಯಾನೇಜರ್,
Maintenance User,ನಿರ್ವಹಣೆ ಬಳಕೆದಾರ,
Male,ಪುರುಷ,
Mandatory,ಆಜ್ಞಾಪಕ,
Mapping,ಮ್ಯಾಪಿಂಗ್,
Mapping Type,ಮ್ಯಾಪಿಂಗ್ ಕೌಟುಂಬಿಕತೆ,
Medium,ಮಧ್ಯಮ,
Meeting,ಸಭೆಯಲ್ಲಿ,
Message Examples,ಸಂದೇಶ ಉದಾಹರಣೆಗಳು,
Method,ವಿಧಾನ,
Middle Name,ಮಧ್ಯದ ಹೆಸರು,
Middle Name (Optional),ಮಧ್ಯ ಹೆಸರು (ಐಚ್ಛಿಕ),
Monday,ಸೋಮವಾರ,
Monthly,ಮಾಸಿಕ,
More,ಇನ್ನಷ್ಟು,
More Information,ಹೆಚ್ಚಿನ ಮಾಹಿತಿ,
More...,ಇನ್ನಷ್ಟು ...,
Move,ಮೂವ್,
My Account,ನನ್ನ ಖಾತೆ,
New Address,ಹೊಸ ವಿಳಾಸ,
New Contact,ಹೊಸ ಸಂಪರ್ಕ,
Next,ಮುಂದೆ,
No Data,ಡೇಟಾ ಇಲ್ಲ,
No address added yet.,ಯಾವುದೇ ವಿಳಾಸ ಇನ್ನೂ ಸೇರಿಸಲಾಗಿದೆ.,
No contacts added yet.,ಯಾವುದೇ ಸಂಪರ್ಕಗಳನ್ನು ಇನ್ನೂ ಸೇರಿಸಲಾಗಿದೆ.,
No items found.,ಯಾವುದೇ ಐಟಂಗಳು ಕಂಡುಬಂದಿಲ್ಲ.,
None,ಯಾವುದೂ,
Not Permitted,ಅನುಮತಿಯಿಲ್ಲ,
Not active,ಸಕ್ರಿಯವಾಗಿಲ್ಲ,
Notes,ಟಿಪ್ಪಣಿಗಳು,
Number,ಸಂಖ್ಯೆ,
Online,ಆನ್ಲೈನ್,
Operation,ಆಪರೇಷನ್,
Options,ಆಯ್ಕೆಗಳು,
Other,ಇತರ,
Owner,ಒಡೆಯ,
Page Missing or Moved,ಕಾಣೆಯಾಗಿದೆ ಅಥವಾ ತೆರಳಿದರು ಪುಟ,
Parameter,ನಿಯತಾಂಕ,
Password,ಪಾಸ್ವರ್ಡ್,
Payment Gateway,ಪೇಮೆಂಟ್ ಗೇಟ್ ವೇ,
Payment Gateway Name,ಪಾವತಿ ಗೇಟ್ವೇ ಹೆಸರು,
Payments,ಪಾವತಿಗಳು,
Period,ಅವಧಿ,
Pincode,ಪಿನ್ ಕೋಡ್,
Plan Name,ಯೋಜನೆ ಹೆಸರು,
Please enable pop-ups,ಪಾಪ್ ಅಪ್ಗಳನ್ನು ಸಕ್ರಿಯಗೊಳಿಸಲು ದಯವಿಟ್ಟು,
Please select Company,ಕಂಪನಿ ಆಯ್ಕೆಮಾಡಿ,
Please select {0},ಆಯ್ಕೆಮಾಡಿ {0},
Please set Email Address,ದಯವಿಟ್ಟು ಇಮೇಲ್ ವಿಳಾಸವನ್ನು ಸೆಟ್,
Portal,ಪೋರ್ಟಲ್,
Portal Settings,ಪೋರ್ಟಲ್ ಸೆಟ್ಟಿಂಗ್ಗಳು,
Preview,ಮುನ್ನೋಟ,
Primary,ಪ್ರಾಥಮಿಕ,
Print Format,ಪ್ರಿಂಟ್ ಫಾರ್ಮ್ಯಾಟ್,
Print Settings,ಮುದ್ರಣ ಸೆಟ್ಟಿಂಗ್ಗಳನ್ನು,
Print taxes with zero amount,ಶೂನ್ಯ ಮೊತ್ತದೊಂದಿಗೆ ಪ್ರಿಂಟ್ ತೆರಿಗೆಗಳು,
Private,ಖಾಸಗಿ,
Property,ಆಸ್ತಿ,
Public,ಸಾರ್ವಜನಿಕ,
Published,ಪ್ರಕಟಣೆ,
Purchase Manager,ಖರೀದಿ ಮ್ಯಾನೇಜರ್,
Purchase Master Manager,ಖರೀದಿ ಮಾಸ್ಟರ್ ಮ್ಯಾನೇಜರ್,
Purchase User,ಖರೀದಿ ಬಳಕೆದಾರ,
Query Options,ಪ್ರಶ್ನೆಯ ಆಯ್ಕೆಗಳು,
Range,ಶ್ರೇಣಿ,
Rating,ರೇಟಿಂಗ್,
Received,ಸ್ವೀಕರಿಸಲಾಗಿದೆ,
Recipients,ಸ್ವೀಕೃತದಾರರ,
Redirect URL,URL ಅನ್ನು ಮರುನಿರ್ದೇಶಿಸಿ,
Reference,ರೆಫರೆನ್ಸ್,
Reference Date,ರೆಫರೆನ್ಸ್ ದಿನಾಂಕ,
Reference Document,ರೆಫರೆನ್ಸ್ ಡಾಕ್ಯುಮೆಂಟ್,
Reference Document Type,ರೆಫರೆನ್ಸ್ ಡಾಕ್ಯುಮೆಂಟ್ ಕೌಟುಂಬಿಕತೆ,
Reference Owner,ರೆಫರೆನ್ಸ್ ಮಾಲೀಕ,
Reference Type,ರೆಫರೆನ್ಸ್ ಕೌಟುಂಬಿಕತೆ,
Refresh Token,ರಿಫ್ರೆಶ್ ಟೋಕನ್,
Region,ಪ್ರದೇಶ,
Rejected,ತಿರಸ್ಕರಿಸಲಾಗಿದೆ,
Reopen,ಪುನಾರಂಭಿಸುವ,
Replied,ಉತ್ತರಿಸಿದರು,
Report,ವರದಿ,
Report Builder,ವರದಿ ಬಿಲ್ಡರ್,
Report Type,ವರದಿ ಪ್ರಕಾರ,
Reports,ವರದಿಗಳು,
Response,(ರೆಸ್ಪಾನ್ಸ್‌) ಪ್ರತಿಕ್ರಿಯೆ,
Role,ರೋಲ್,
Route,ಮಾರ್ಗ,
Sales Manager,ಸೇಲ್ಸ್ ಮ್ಯಾನೇಜರ್,
Sales Master Manager,ಮಾರಾಟ ಮಾಸ್ಟರ್ ಮ್ಯಾನೇಜರ್,
Sales User,ಮಾರಾಟ ಬಳಕೆದಾರ,
Salutation,ವಂದನೆ,
Sample,ಮಾದರಿ,
Saturday,ಶನಿವಾರ,
Saved,ಉಳಿಸಿದ,
Scan Barcode,ಬಾರ್‌ಕೋಡ್ ಅನ್ನು ಸ್ಕ್ಯಾನ್ ಮಾಡಿ,
Scheduled,ಪರಿಶಿಷ್ಟ,
Search,ಹುಡುಕು,
Secret Key,ಸೀಕ್ರೆಟ್ ಕೀ,
Select,ಆರಿಸು,
Select DocType,ಆಯ್ಕೆ doctype,
Send Now,ಈಗ ಕಳುಹಿಸಿ,
Sent,ಕಳುಹಿಸಲಾಗಿದೆ,
Series {0} already used in {1},ಸರಣಿ {0} ಈಗಾಗಲೇ ಬಳಸಲಾಗುತ್ತದೆ {1},
Service,ಸೇವೆ,
Set as Default,ಪೂರ್ವನಿಯೋಜಿತವಾಗಿನಿಗದಿಪಡಿಸು,
Settings,ಸೆಟ್ಟಿಂಗ್ಗಳು,
Shipping,ಹಡಗು ರವಾನೆ,
Short Name,ಚಿಕ್ಕ ಹೆಸರು,
Slideshow,ಸ್ಲೈಡ್ಶೋ,
Some information is missing,ಕೆಲವು ಮಾಹಿತಿ ಕಾಣೆಯಾಗಿದೆ,
Source,ಮೂಲ,
Source Name,ಮೂಲ ಹೆಸರು,
Standard,ಸ್ಟ್ಯಾಂಡರ್ಡ್,
Start Date,ಪ್ರಾರಂಭ ದಿನಾಂಕ,
Start Import,ಆಮದು ಪ್ರಾರಂಭಿಸಿ,
State,ರಾಜ್ಯ,
Stopped,ನಿಲ್ಲಿಸಿತು,
Subject,ವಿಷಯ,
Submit,ಸಲ್ಲಿಸಿ,
Successful,ಯಶಸ್ವಿಯಾಗಿದೆ,
Summary,ಸಾರಾಂಶ,
Sunday,ಭಾನುವಾರ,
System Manager,ವ್ಯವಸ್ಥೆ ಮ್ಯಾನೇಜರ್,
Target,ಟಾರ್ಗೆಟ್,
Task,ಟಾಸ್ಕ್,
Tax Category,ತೆರಿಗೆ ವರ್ಗ,
Test,ಟೆಸ್ಟ್,
Thank you,ಧನ್ಯವಾದಗಳು,
The page you are looking for is missing. This could be because it is moved or there is a typo in the link.,ನೀವು ಹುಡುಕುತ್ತಿರುವ ಪುಟ ಕಾಣೆಯಾಗಿದೆ. ಸ್ಥಳಾಂತರ ಅಥವಾ ಲಿಂಕ್ ಒಂದು ಮುದ್ರಣದೋಷ ಇಲ್ಲ ಏಕೆಂದರೆ ಆಗಿರಬಹುದು.,
Timespan,ಟೈಮ್ಸ್ಪ್ಯಾನ್,
To,ಗೆ,
To Date,ದಿನಾಂಕ,
Tools,ಪರಿಕರಗಳು,
Traceback,Traceback,
URL,URL ಅನ್ನು,
Unsubscribed,ಅನ್ಸಬ್ಸ್ಕ್ರೈಬ್,
Use Sandbox,ಸ್ಯಾಂಡ್ಬಾಕ್ಸ್ ಬಳಸಿ,
User,ಬಳಕೆದಾರ,
User ID,ಬಳಕೆದಾರ ID,
Users,ಬಳಕೆದಾರರು,
Validity,ವಾಯಿದೆ,
Warning,ಎಚ್ಚರಿಕೆ,
Website,ವೆಬ್ಸೈಟ್,
Website Manager,ವೆಬ್ಸೈಟ್ ಮ್ಯಾನೇಜರ್,
Website Settings,ಸೈಟ್ ಸೆಟ್ಟಿಂಗ್ಗಳು,
Wednesday,ಬುಧವಾರ,
Week,ವಾರ,
Weekdays,ವಾರದ ದಿನಗಳು,
Weekly,ವಾರದ,
Welcome email sent,ಕಳುಹಿಸಿದ ಇಮೇಲ್ ಸ್ವಾಗತ,
Workflow,ವರ್ಕ್ಫ್ಲೋ,
You need to be logged in to access this page,ಈ ಪುಟವನ್ನು ಪ್ರವೇಶಿಸಲು ಲಾಗ್ ಇನ್ ಅಗತ್ಯವಿದೆ,
old_parent,old_parent,
{0} is mandatory,{0} ಕಡ್ಡಾಯ,
 to your browser,ನಿಮ್ಮ ಬ್ರೌಸರ್‌ಗೆ,
"""Company History""",""" ಕಂಪೆನಿ ಇತಿಹಾಸ """,
"""Parent"" signifies the parent table in which this row must be added","""ಪೋಷಕ"" ಈ ಸಾಲಿನಲ್ಲಿ ಇದರಲ್ಲಿ ಪೋಷಕ ಟೇಬಲ್ ಸೂಚಿಸುತ್ತದೆ",
"""Team Members"" or ""Management""","""ತಂಡದ ಸದಸ್ಯರು"" ಅಥವಾ "" ನಿರ್ವಹಣೆ """,
&lt;head&gt; HTML,&lt;head&gt; ಎಚ್ಟಿಎಮ್ಎಲ್,
'In Global Search' not allowed for type {0} in row {1},&#39;ಗ್ಲೋಬಲ್ ಸರ್ಚ್&#39; ಮಾದರಿ ಅನುಮತಿಸಲಾಗುವುದಿಲ್ಲ {0} ಸತತವಾಗಿ {1},
'In List View' not allowed for type {0} in row {1},' ListView ರಲ್ಲಿ ' ಅವಕಾಶ ಮಾದರಿ {0} ಸತತವಾಗಿ {1},
'Recipients' not specified,&#39;ಸ್ವೀಕರಿಸುವವರು&#39; ಅನ್ನು ನಿರ್ದಿಷ್ಟಪಡಿಸಲಾಗಿಲ್ಲ,
(Ctrl + G),(Ctrl + g),
** Failed: {0} to {1}: {2},** ವಿಫಲವಾಗಿದೆ: {0} ಗೆ {1}: {2},
**Currency** Master,** ಕರೆನ್ಸಿ ** ಮಾಸ್ಟರ್,
0 - Draft; 1 - Submitted; 2 - Cancelled,0 - ಡ್ರಾಫ್ಟ್; 1 - ಸಲ್ಲಿಸಲಾಗಿದೆ; 2 - ರದ್ದುಗೊಳಿಸಲಾಗಿದೆ,
0 is highest,0 ಅತಿ,
1 Currency = [?] Fraction\nFor e.g. 1 USD = 100 Cent,1 ಕರೆನ್ಸಿ = [?] ಉದಾ 1 ಯುಎಸ್ ಫ್ರ್ಯಾಕ್ಷನ್ \n = 100 ಸೆಂಟ್,
1 comment,1 ಕಾಮೆಂಟ್,
1 hour ago,1 ಗಂಟೆಯ ಹಿಂದೆ,
1 minute ago,1 ನಿಮಿಷ ಹಿಂದೆ,
1 month ago,1 ತಿಂಗಳ ಹಿಂದೆ,
1 year ago,1 ವರ್ಷದ ಹಿಂದೆ,
; not allowed in condition,; ಸ್ಥಿತಿ ಅನುಮತಿಸಲಾಗುವುದಿಲ್ಲ,
"<h4>Default Template</h4>\n<p>Uses <a href=""http://jinja.pocoo.org/docs/templates/"">Jinja Templating</a> and all the fields of Address (including Custom Fields if any) will be available</p>\n<pre><code>{{ address_line1 }}&lt;br&gt;\n{% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%}\n{{ city }}&lt;br&gt;\n{% if state %}{{ state }}&lt;br&gt;{% endif -%}\n{% if pincode %} PIN:  {{ pincode }}&lt;br&gt;{% endif -%}\n{{ country }}&lt;br&gt;\n{% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%}\n{% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%}\n{% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}\n</code></pre>","<h4> ಡೀಫಾಲ್ಟ್ ಟೆಂಪ್ಲೇಟು <!-- H4--> \n <p> <a href=""http://jinja.pocoo.org/docs/templates/""> ಜಿಂಜ Templating </a> ಮತ್ತು ವಿಳಾಸ ಎಲ್ಲಾ ಜಾಗ (ಉಪಯೋಗಗಳು {; ಬಿಆರ್; &amp; gt; \n {% ವೇಳೆ address_line2%} {{address_line2}} &amp; lt; br &amp; gt ಕಸ್ಟಮ್ ಫೀಲ್ಡ್ಸ್ ಯಾವುದಾದರೂ ಇದ್ದರೆ) <!-- p--> \n </p><pre> &lt;ಕೋಡ್&gt; {{address_line1}} &amp; lt ಲಭ್ಯವಾಗುತ್ತದೆ ಸೇರಿದಂತೆ % endif -%} \n {{ನಗರದ}} &amp; lt; br &amp; gt; \n {% ವೇಳೆ ರಾಜ್ಯದ%} {{ರಾಜ್ಯದ}} &amp; lt; br &amp; gt; {% endif -%} \n {% ವೇಳೆ ಪಿನ್%} ಪಿನ್: {{ಪಿನ್}} &amp; lt; br &amp; gt; {% endif -%} \n {{ದೇಶದ}} &amp; lt; br &amp; gt; \n {% ವೇಳೆ ಫೋನ್%} ದೂರವಾಣಿ: {{ಫೋನ್}} &amp; lt; br &amp; gt; { % endif -%} \n {% ವೇಳೆ ಫ್ಯಾಕ್ಸ್%} ಫ್ಯಾಕ್ಸ್: {{ಫ್ಯಾಕ್ಸ್}} &amp; lt; br &amp; gt; {% endif -%} \n {% ವೇಳೆ email_id%} ಇಮೇಲ್: {{email_id}} &amp; lt; br &amp; gt {% endif -%} \n <!-- code--> <!-- ಪೂರ್ವ--></pre></h4>",
A Lead with this Email Address should exist,ಈ ಇಮೇಲ್ ಹೊಂದಿರುವ ಒಂದು ಲೀಡ್ ಯಾವಾಗ ಇರಬೇಕು,
A list of resources which the Client App will have access to after the user allows it.<br> e.g. project,ಪಟ್ಟಿ ಸಂಪನ್ಮೂಲಗಳ ಕ್ಲೈಂಟ್ ಅಪ್ಲಿಕೇಶನ್ ಬಳಕೆದಾರ ನಂತರ ಅನುಮತಿಸುತ್ತದೆ ಪ್ರವೇಶವನ್ನು ಹೊಂದಿರುತ್ತದೆ. <br> ಉದಾ ಯೋಜನೆಯ,
A log of request errors,ವಿನಂತಿಯನ್ನು ದೋಷಗಳಿಂದ ಲಾಗ್,
A new account has been created for you at {0},ಒಂದು ಹೊಸ ಖಾತೆ ನಿಮಗಾಗಿ ರಚಿಸಲಾಗಿದೆ {0},
A symbol for this currency. For e.g. $,ಈ ಕರೆನ್ಸಿ ಒಂದು ಸಂಕೇತ. ಇ ಜಿ ಫಾರ್ $,
A word by itself is easy to guess.,ಸ್ವತಃ ಒಂದು ಪದ ಊಹಿಸಲು ಸುಲಭ.,
API Endpoint Args,ಎಪಿಐ ಎಂಡ್ಪೋಯಿಂಟ್ ಆರ್ಜಸ್,
API Key cannot be  regenerated,API ಕೀಯನ್ನು ಪುನಃ ರಚಿಸಲಾಗುವುದಿಲ್ಲ,
API Password,ಎಪಿಐ ಪಾಸ್ವರ್ಡ್,
API Secret,API ಸೀಕ್ರೆಟ್,
API Username,ಎಪಿಐ ಬಳಕೆದಾರ ಹೆಸರು,
ASC,ಎಎಸ್ಸಿ,
About Us Settings,ನಮ್ಮ ಸೆಟ್ಟಿಂಗ್ಗಳನ್ನು ಬಗ್ಗೆ,
About Us Team Member,ನಮ್ಮ ತಂಡದ ಸದಸ್ಯರು ಬಗ್ಗೆ,
Accept Payment,ಪಾವತಿ ಸ್ವೀಕರಿಸಿ,
Access Key ID,ಪ್ರವೇಶ ಕೀ ID,
Access Token URL,ಪ್ರವೇಶ ಟೋಕನ್ URL,
Action Failed,ಕ್ರಿಯೆ ವಿಫಲವಾಗಿದೆ,
Action Timeout (Seconds),ಆಕ್ಷನ್ ಸಮಯ ಮೀರಿದೆ (ಸೆಕೆಂಡ್ಸ್),
"Actions for workflow (e.g. Approve, Cancel).","ಕೆಲಸದೊತ್ತಡದ ಕ್ರಿಯೆಗಳು ( ಇ ಜಿ ಅನುಮೋದಿಸಿ , ರದ್ದು ) .",
Active Domains,ಸಕ್ರಿಯ ಡೊಮೇನ್ಗಳ,
Active Sessions,ಸಕ್ರಿಯ ಸೆಷನ್ಸ್,
Activity Log,ಚಟುವಟಿಕೆ ಲಾಗ್,
Activity log of all users.,ಎಲ್ಲಾ ಬಳಕೆದಾರರಿಗೆ ಚಟುವಟಿಕೆ ಲಾಗ್.,
Add / Manage Email Domains.,ಸೇರಿಸಿ / ಇಮೇಲ್ ಡೊಮೇನ್ಗಳ ನಿರ್ವಹಿಸಿ.,
Add / Update,ಸೇರಿಸಿ / ನವೀಕರಿಸಿ,
Add A New Rule,ಹೊಸ ನಿಯಮ ಸೇರಿಸಿ,
Add Another Comment,ಮತ್ತೊಂದು ಕಾಮೆಂಟ್ ಸೇರಿಸಿ,
Add Attachment,ಲಗತ್ತು ಸೇರಿಸಿ,
Add Column,ಅಂಕಣ ಸೇರಿಸಿ,
Add Contact,ಸಂಪರ್ಕ ಸೇರಿಸು,
Add Contacts,ಸಂಪರ್ಕಗಳನ್ನು ಸೇರಿಸಿ,
Add Filter,ಫಿಲ್ಟರ್ ಸೇರಿಸಿ,
Add Group,ಗುಂಪು ಸೇರಿಸಿ,
Add New Permission Rule,ಒಂದು ಹೊಸ ಅನುಮತಿ ರೂಲ್ ಸೇರಿಸಿ,
Add Review,ವಿಮರ್ಶೆಯನ್ನು ಸೇರಿಸಿ,
Add Signature,ಸಹಿ ಸೇರಿಸಿ,
Add Subscribers,ಚಂದಾದಾರರು ಸೇರಿಸಿ,
Add Total Row,ಒಟ್ಟು ರೋ ಸೇರಿಸಿ,
Add Unsubscribe Link,ಅನ್ಸಬ್ಸ್ಕ್ರೈಬ್ ಲಿಂಕ್ ಸೇರಿಸಿ,
Add User Permissions,ಬಳಕೆದಾರರ ಅನುಮತಿಗಳನ್ನು ಸೇರಿಸಿ,
Add a New Role,ಹೊಸ ಪಾತ್ರ ಸೇರಿಸಿ,
Add a column,ಒಂದು ಕಾಲಮ್ ಸೇರಿಸಿ,
Add a comment,ಕಾಮೆಂಟ್ ಅನ್ನು ಸೇರಿಸಿ,
Add a new section,ಹೊಸ ವಿಭಾಗವನ್ನು ಸೇರಿಸಿ,
Add a tag ...,ಟ್ಯಾಗ್ ಸೇರಿಸಿ ...,
Add all roles,ಎಲ್ಲಾ ಪಾತ್ರಗಳನ್ನು ಸೇರಿಸಿ,
Add custom forms.,ಕಸ್ಟಮ್ ರೂಪಗಳು ಸೇರಿಸಿ.,
Add custom javascript to forms.,ಸ್ವರೂಪಗಳಿಗೆ ಕಸ್ಟಮ್ ಜಾವಾಸ್ಕ್ರಿಪ್ಟ್ ಸೇರಿಸಿ .,
Add fields to forms.,ರೂಪಗಳು ಕ್ಷೇತ್ರಗಳಲ್ಲಿ ಸೇರಿಸಿ .,
Add meta tags to your web pages,ನಿಮ್ಮ ವೆಬ್ ಪುಟಗಳಿಗೆ ಮೆಟಾ ಟ್ಯಾಗ್‌ಗಳನ್ನು ಸೇರಿಸಿ,
Add script for Child Table,ಮಕ್ಕಳ ಕೋಷ್ಟಕಕ್ಕಾಗಿ ಸ್ಕ್ರಿಪ್ಟ್ ಸೇರಿಸಿ,
Add to table,ಟೇಬಲ್ಗೆ ಸೇರಿಸಿ,
Add your own translations,ನಿಮ್ಮ ಸ್ವಂತ ಅನುವಾದಗಳು ಸೇರಿಸಬಹುದು,
"Added HTML in the &lt;head&gt; section of the web page, primarily used for website verification and SEO",&lt;Head&gt; ಸೇರಿಸಲಾಗಿದೆ HTML ವೆಬ್ ಪುಟ ಸೆಕ್ಷನ್ ಪ್ರಾಥಮಿಕವಾಗಿ ವೆಬ್ಸೈಟ್ ಪರಿಶೀಲನೆ ಮತ್ತು ಎಸ್ಇಒ ಬಳಸಲಾಗುತ್ತದೆ,
Added {0},{0} ಸೇರಿಸಲಾಗಿದೆ,
Adding System Manager to this User as there must be atleast one System Manager,ಕನಿಷ್ಠ ಒಂದು ವ್ಯವಸ್ಥೆಯ ಮ್ಯಾನೇಜರ್ ಇರಲೇಬೇಕಾಗಿರುವುದರಿಂದ ಈ ಬಳಕೆದಾರರಿಗೆ ಸಿಸ್ಟಮ್ ಮ್ಯಾನೇಜರ್ ಸೇರಿಸುವ,
Additional Permissions,ಹೆಚ್ಚುವರಿ ಅನುಮತಿಗಳು,
Address Template,ವಿಳಾಸ ಟೆಂಪ್ಲೇಟು,
